# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2405       1.368569783777e-11       4.012796424880e-13      -7.025800628906e-13       3.785444316698e-15       1.439485142205e-16       1.274609411817e-17       7.233950019857e-19 
 2406       1.365677814888e-11       3.998853918241e-13      -6.962591040325e-13       3.780646611372e-15       1.436689449087e-16       1.283338459724e-17       6.806005785301e-19 
 2407       1.362761001540e-11       3.985292331183e-13      -6.899662809551e-13       3.775846540631e-15       1.433899892947e-16       1.292107254931e-17       6.377052175181e-19 
 2408       1.359819516756e-11       3.972112917860e-13      -6.837041170337e-13       3.771044034869e-15       1.431116455747e-16       1.300907774025e-17       5.947193079783e-19 
 2409       1.356853534264e-11       3.959316934115e-13      -6.774751438056e-13       3.766239024217e-15       1.428339119325e-16       1.309731966745e-17       5.516532737837e-19 
 2410       1.353863228496e-11       3.946905637485e-13      -6.712819009795e-13       3.761431438543e-15       1.425567865399e-16       1.318571755956e-17       5.085175736886e-19 
 2411       1.350848826892e-11       3.934879453826e-13      -6.651267101617e-13       3.756621227919e-15       1.422802676452e-16       1.327421840668e-17       4.653210376099e-19 
 2412       1.347810767142e-11       3.923235471674e-13      -6.590109945188e-13       3.751808424164e-15       1.420043538413e-16       1.336288123772e-17       4.220658643583e-19 
 2413       1.344749540897e-11       3.911969932670e-13      -6.529359550005e-13       3.746993079674e-15       1.417290437995e-16       1.345179335427e-17       3.787525936011e-19 
 2414       1.341665641560e-11       3.901079063535e-13      -6.469027962495e-13       3.742175246990e-15       1.414543361806e-16       1.354104234695e-17       3.353817668601e-19 
 2415       1.338559564287e-11       3.890559076055e-13      -6.409127266050e-13       3.737354978796e-15       1.411802296349e-16       1.363071609565e-17       2.919539275138e-19 
 2416       1.335431805988e-11       3.880406167060e-13      -6.349669581067e-13       3.732532327918e-15       1.409067228019e-16       1.372090276988e-17       2.484696207989e-19 
 2417       1.332282865330e-11       3.870616518411e-13      -6.290667064982e-13       3.727707347328e-15       1.406338143106e-16       1.381169082901e-17       2.049293938123e-19 
 2418       1.329113242739e-11       3.861186296984e-13      -6.232131912311e-13       3.722880090142e-15       1.403615027796e-16       1.390316902262e-17       1.613337955131e-19 
 2419       1.325923440398e-11       3.852111654651e-13      -6.174076354684e-13       3.718050609618e-15       1.400897868166e-16       1.399542639079e-17       1.176833767244e-19 
 2420       1.322713962255e-11       3.843388728267e-13      -6.116512660885e-13       3.713218959161e-15       1.398186650188e-16       1.408855226436e-17       7.397869013524e-20 
 2421       1.319485314023e-11       3.835013639651e-13      -6.059453136886e-13       3.708385192319e-15       1.395481359728e-16       1.418263626528e-17       3.022029030250e-20 
 2422       1.316238003176e-11       3.826982495572e-13      -6.002910125886e-13       3.703549362784e-15       1.392781982546e-16       1.427776830689e-17      -1.359126634729e-20 
 2423       1.312972538960e-11       3.819291387729e-13      -5.946896008347e-13       3.698711524394e-15       1.390088504293e-16       1.437403859421e-17      -5.745542151599e-20 
 2424       1.309689432389e-11       3.811936392740e-13      -5.891423202035e-13       3.693871731130e-15       1.387400910516e-16       1.447153762425e-17      -1.013716150320e-19 
 2425       1.306389196247e-11       3.804913572121e-13      -5.836504162052e-13       3.689030037121e-15       1.384719186652e-16       1.457035618630e-17      -1.453392848482e-19 
 2426       1.303072345093e-11       3.798218972271e-13      -5.782151380874e-13       3.684186496637e-15       1.382043318034e-16       1.467058536223e-17      -1.893578670405e-19 
 2427       1.299739395260e-11       3.791848624458e-13      -5.728377388394e-13       3.679341164097e-15       1.379373289885e-16       1.477231652682e-17      -2.334267958053e-19 
 2428       1.296390864857e-11       3.785798544798e-13      -5.675194751950e-13       3.674494094063e-15       1.376709087324e-16       1.487564134800e-17      -2.775455034583e-19 
 2429       1.293027273775e-11       3.780064734246e-13      -5.622616076370e-13       3.669645341242e-15       1.374050695359e-16       1.498065178722e-17      -3.217134204318e-19 
 2430       1.289649143681e-11       3.774643178570e-13      -5.570654004005e-13       3.664794960489e-15       1.371398098892e-16       1.508744009968e-17      -3.659299752738e-19 
 2431       1.286256998027e-11       3.769529848343e-13      -5.519321214767e-13       3.659943006802e-15       1.368751282718e-16       1.519609883466e-17      -4.101945946451e-19 
 2432       1.282851362050e-11       3.764720698924e-13      -5.468630426166e-13       3.655089535326e-15       1.366110231523e-16       1.530672083586e-17      -4.545067033183e-19 
 2433       1.279432762771e-11       3.760211670438e-13      -5.418594393350e-13       3.650234601354e-15       1.363474929886e-16       1.541939924161e-17      -4.988657241751e-19 
 2434       1.276001728999e-11       3.755998687766e-13      -5.369225909138e-13       3.645378260321e-15       1.360845362275e-16       1.553422748526e-17      -5.432710782050e-19 
 2435       1.272558791335e-11       3.752077660524e-13      -5.320537804057e-13       3.640520567811e-15       1.358221513054e-16       1.565129929540e-17      -5.877221845032e-19 
 2436       1.269104482169e-11       3.748444483049e-13      -5.272542946386e-13       3.635661579553e-15       1.355603366475e-16       1.577070869624e-17      -6.322184602687e-19 
 2437       1.265639335687e-11       3.745095034382e-13      -5.225254242183e-13       3.630801351424e-15       1.352990906684e-16       1.589255000782e-17      -6.767593208025e-19 
 2438       1.262163887867e-11       3.742025178250e-13      -5.178684635330e-13       3.625939939447e-15       1.350384117716e-16       1.601691784640e-17      -7.213441795054e-19 
 2439       1.258678676488e-11       3.739230763054e-13      -5.132847107569e-13       3.621077399790e-15       1.347782983500e-16       1.614390712468e-17      -7.659724478765e-19 
 2440       1.255184241125e-11       3.736707621848e-13      -5.087754678535e-13       3.616213788769e-15       1.345187487852e-16       1.627361305216e-17      -8.106435355113e-19 
 2441       1.251681123155e-11       3.734451572324e-13      -5.043420405797e-13       3.611349162849e-15       1.342597614484e-16       1.640613113539e-17      -8.553568500993e-19 
 2442       1.248169865759e-11       3.732458416800e-13      -4.999857384896e-13       3.606483578640e-15       1.340013346994e-16       1.654155717832e-17      -9.001117974227e-19 
 2443       1.244651013920e-11       3.730723942195e-13      -4.957078749376e-13       3.601617092898e-15       1.337434668873e-16       1.667998728255e-17      -9.449077813542e-19 
 2444       1.241125114429e-11       3.729243920021e-13      -4.915097670829e-13       3.596749762529e-15       1.334861563502e-16       1.682151784765e-17      -9.897442038553e-19 
 2445       1.237592715886e-11       3.728014106364e-13      -4.873927358928e-13       3.591881644586e-15       1.332294014154e-16       1.696624557148e-17      -1.034620464974e-18 
 2446       1.234054368699e-11       3.727030241863e-13      -4.833581061465e-13       3.587012796268e-15       1.329732003989e-16       1.711426745046e-17      -1.079535962844e-18 
 2447       1.230510625090e-11       3.726288051703e-13      -4.794072064385e-13       3.582143274922e-15       1.327175516059e-16       1.726568077987e-17      -1.124490093680e-18 
 2448       1.226962039093e-11       3.725783245589e-13      -4.755413691831e-13       3.577273138046e-15       1.324624533307e-16       1.742058315416e-17      -1.169482251781e-18 
 2449       1.223409166560e-11       3.725511517736e-13      -4.717619306172e-13       3.572402443281e-15       1.322079038563e-16       1.757907246727e-17      -1.214511829522e-18 
 2450       1.219852565157e-11       3.725468546852e-13      -4.680702308048e-13       3.567531248421e-15       1.319539014550e-16       1.774124691287e-17      -1.259578217358e-18 
 2451       1.216292781495e-11       3.725649822892e-13      -4.644673764580e-13       3.562659621139e-15       1.317004445388e-16       1.790715598407e-17      -1.304674742910e-18 
 2452       1.212730312405e-11       3.726050126238e-13      -4.609535278475e-13       3.557787668255e-15       1.314475321141e-16       1.807665315183e-17      -1.349770448682e-18 
 2453       1.209165643431e-11       3.726664045376e-13      -4.575286076396e-13       3.552915506648e-15       1.311951633300e-16       1.824954230703e-17      -1.394828205482e-18 
 2454       1.205599261691e-11       3.727486149824e-13      -4.541925376908e-13       3.548043253535e-15       1.309433373273e-16       1.842562668052e-17      -1.439810763324e-18 
 2455       1.202031655875e-11       3.728510990106e-13      -4.509452390466e-13       3.543171026472e-15       1.306920532389e-16       1.860470884243e-17      -1.484680751303e-18 
 2456       1.198463316251e-11       3.729733097738e-13      -4.477866319406e-13       3.538298943358e-15       1.304413101893e-16       1.878659070153e-17      -1.529400677471e-18 
 2457       1.194894734661e-11       3.731146985205e-13      -4.447166357933e-13       3.533427122431e-15       1.301911072952e-16       1.897107350451e-17      -1.573932928719e-18 
 2458       1.191326404528e-11       3.732747145942e-13      -4.417351692110e-13       3.528555682268e-15       1.299414436648e-16       1.915795783532e-17      -1.618239770648e-18 
 2459       1.187758820856e-11       3.734528054316e-13      -4.388421499854e-13       3.523684741790e-15       1.296923183982e-16       1.934704361448e-17      -1.662283347450e-18 
 2460       1.184192480227e-11       3.736484165602e-13      -4.360374950918e-13       3.518814420259e-15       1.294437305875e-16       1.953813009842e-17      -1.706025681785e-18 
 2461       1.180627880812e-11       3.738609915968e-13      -4.333211206884e-13       3.513944837278e-15       1.291956793165e-16       1.973101587877e-17      -1.749428674655e-18 
 2462       1.177065522362e-11       3.740899722451e-13      -4.306929421155e-13       3.509076112792e-15       1.289481636605e-16       1.992549888171e-17      -1.792454105285e-18 
 2463       1.173505906219e-11       3.743347982941e-13      -4.281528738942e-13       3.504208367088e-15       1.287011826871e-16       2.012137636728e-17      -1.835063630998e-18 
 2464       1.169949535309e-11       3.745949076158e-13      -4.257008297254e-13       3.499341720798e-15       1.284547354553e-16       2.031844492871e-17      -1.877218787091e-18 
 2465       1.166396914151e-11       3.748697361635e-13      -4.233367224888e-13       3.494476294895e-15       1.282088210160e-16       2.051650049172e-17      -1.918880986715e-18 
 2466       1.162848548856e-11       3.751587179696e-13      -4.210604642422e-13       3.489612210697e-15       1.279634384119e-16       2.071533831384e-17      -1.960011520750e-18 
 2467       1.159304947124e-11       3.754612851438e-13      -4.188719662198e-13       3.484749589863e-15       1.277185866773e-16       2.091475298376e-17      -2.000571557682e-18 
 2468       1.155766618254e-11       3.757768678708e-13      -4.167711388319e-13       3.479888554400e-15       1.274742648382e-16       2.111453842065e-17      -2.040522143483e-18 
 2469       1.152234073139e-11       3.761048944088e-13      -4.147578916635e-13       3.475029226656e-15       1.272304719126e-16       2.131448787343e-17      -2.079824201483e-18 
 2470       1.148707824270e-11       3.764447910873e-13      -4.128321334732e-13       3.470171729326e-15       1.269872069100e-16       2.151439392014e-17      -2.118438532251e-18 
 2471       1.145188385738e-11       3.767959823049e-13      -4.109937721924e-13       3.465316185448e-15       1.267444688315e-16       2.171404846725e-17      -2.156325813471e-18 
 2472       1.141676273236e-11       3.771578905276e-13      -4.092427149244e-13       3.460462718407e-15       1.265022566701e-16       2.191324274898e-17      -2.193446599821e-18 
